ringnr year island stage age nestling_age cohort FROH sex damringnr sireringnr first_island last_island first_year last_year first_stage first_age last_age type first_DNA_nestage Fhat2
8L19819 2007 27 n 0 NA 2007 0.065875200188466 f F0217 8939538 27 27 2007 2007 n 0 0 nest NA 0.087407
8L30308 2007 27 a 2 NA 2005 0.00803820966386459 f NA NA 23 27 2005 2007 n 0 2 obs 13 0.00857067
8L48450 2007 27 a 1 NA 2006 0.00823723154358615 m 8981264 8939768 27 27 2006 2008 j 0 2 obs NA 0.00661951
8L48451 2007 27 a 1 NA 2006 0.00831423756226513 m 8939824 8939462 27 27 2006 2008 j 0 2 obs NA 0.0337974
8L52964 2007 27 a 1 NA 2006 0.00963233278741627 m 8L52212 M0388 27 27 2006 2007 j 0 1 obs NA 0.0168226
8887238 2007 22 a 5 NA 2002 0.00981946228302062 m NA NA 22 22 2002 2007 j 0 5 capt NA 0.0314546
8L19820 2007 27 n 0 NA 2007 0.0078793727163791 m 8939034 8L30298 27 27 2007 2007 n 0 0 nest NA 0.0286369
8L19821 2007 27 n 0 NA 2007 0 f 8939034 8L30298 27 27 2007 2007 n 0 0 nest NA 0.0117966
8L19822 2007 27 n 0 NA 2007 0 m 8939034 8L30298 27 27 2007 2007 n 0 0 nest NA 0.0198049
8L19823 2007 27 n 0 NA 2007 0.00796666281579943 m 8939034 8L30298 27 27 2007 2007 n 0 0 nest NA 0.0214079
8934066 2007 27 a 4 NA 2003 0.032877232087238 f 8934373 8866786 27 27 2003 2009 pj 0 6 capt NA 0.0422099
8981270 2007 27 a 2 NA 2005 0.00917753404053378 m 8981278 NA 27 27 2005 2007 j 0 2 capt NA 0.012301
8981820 2007 27 a 2 NA 2005 0.0127214531813826 f 8939763 8939535 27 27 2005 2008 n 0 3 capt NA 0.0620352
8L19825 2007 26 a 1 NA 2006 0.00424765380250488 f NA NA 26 26 2007 2008 a 1 2 capt NA 0.00565087
8L19826 2007 26 n 0 5 2007 0.0029405335489819 m 8L30781 8L52418 26 26 2007 2007 n 0 0 nest 5 0.0273026
8L19827 2007 26 n 0 5 2007 0.00962017990345649 m 8L30781 8L52418 26 26 2007 2007 n 0 0 nest 5 0.0377158
8L19850 2007 26 n 0 5 2007 0 m 8L30781 8L52418 26 27 2007 2007 n 0 0 nest 5 0.0290141
8L52533 2007 27 a 2 NA 2005 0.0126075128154596 f 8857205 8887344 27 27 2006 2007 a 1 2 capt NA 0.0297376
8L30847 2007 27 a 1 NA 2006 0.00304684013690966 f F0046 8934395 24 27 2006 2011 n 0 5 capt 6 -0.00530361
8L48312 2007 27 a 1 NA 2006 0.00328984118570467 f 8981264 8939768 27 27 2006 2007 pj 0 1 capt NA 0.00843002
8L48651 2007 27 a 1 NA 2006 0 f F0379 M0064 20 27 2006 2007 n 0 1 capt 4 0.0107319
8L52426 2007 27 a 1 NA 2006 0.00295498562720434 m 8939052 8939196 27 27 2006 2009 j 0 3 capt NA -0.0156293
8L57876 2007 27 a 1 NA 2006 0.0178240787932741 f F0356 M0323 27 27 2007 2008 a 1 2 capt NA 0.00569341
8L57880 2007 27 j 0 NA 2007 0 f 8981267 8981822 27 27 2007 2008 j 0 1 capt NA 0.0229252
8L57881 2007 27 j 0 NA 2007 0.00334774010723533 f 8L30847 M0258 27 27 2007 2007 j 0 0 capt NA 0.015999
8L57882 2007 27 a 1 NA 2006 0.00789767566183949 m NA NA 27 27 2007 2007 a 1 1 capt NA 0.0114264
8L19817 2007 27 n 0 10 2007 0.00442298152263291 m F0217 8939538 27 27 2007 2007 n 0 0 nest NA 0.0275872
8L19818 2007 27 n 0 10 2007 0.0632886632733731 m F0217 8939538 27 27 2007 2007 n 0 0 nest NA 0.0672156
8L19819 2007 27 n 0 10 2007 0.065875200188466 f F0217 8939538 27 27 2007 2007 n 0 0 nest NA 0.087407
8L19828 2007 27 n 0 6 2007 0.00681039462328325 f 8L30599 8981806 27 27 2007 2007 n 0 0 nest 6 0.0225105
8L19829 2007 27 n 0 6 2007 0.0119492410393717 f 8L30599 8981806 27 27 2007 2007 n 0 0 nest 6 0.0211296
8L19830 2007 27 n 0 NA 2007 0.00328922957737865 m 8309252 8L48450 27 27 2007 2008 n 0 1 nest NA 0.0242706
8L19831 2007 27 n 0 NA 2007 0.00745450879923164 m 8309252 8L48450 27 27 2007 2007 n 0 0 nest NA 0.0195268
8L19832 2007 27 n 0 NA 2007 0.00941209715964563 f 8309252 8L48450 27 27 2007 2007 n 0 0 nest NA 0.00957403
8L19833 2007 27 n 0 NA 2007 0.00316934301939704 f 8309252 8L48450 27 27 2007 2007 n 0 0 nest NA 0.0241081
8L19834 2007 27 n 0 NA 2007 0 f 8L52202 8939538 27 27 2007 2007 n 0 0 nest NA -0.0113299
8L19835 2007 27 n 0 NA 2007 0.00303854944626794 m 8L52202 M0133 27 27 2007 2012 n 0 5 nest NA -0.00441031
8L19836 2007 27 n 0 NA 2007 0.00562111090724167 f 8L52202 8939538 27 27 2007 2007 n 0 0 nest NA -0.00103148
8L19837 2007 27 n 0 7 2007 0.00642875102784177 m 8L48304 8L48336 27 27 2007 2007 n 0 0 nest 7 -0.0450262
8L19838 2007 27 n 0 7 2007 0.0337451496061922 f 8L48304 8L48336 27 27 2007 2007 n 0 0 nest 7 -0.0295853
8L19839 2007 27 n 0 7 2007 0.0435999719113213 f 8L48304 8L48336 27 27 2007 2008 n 0 1 nest 7 -0.0116577
8L19840 2007 27 n 0 7 2007 0.00754517407052524 f 8L48304 8L52211 27 27 2007 2007 n 0 0 nest 7 -0.0394305
8L57884 2007 23 n 0 10 2007 0.301108370199724 m 8943475 8939425 23 23 2007 2007 n 0 0 nest 10 0.302123
8L57885 2007 23 n 0 10 2007 0 m 8943475 M0012 23 23 2007 2007 n 0 0 nest 10 0.0224401
8L57886 2007 23 n 0 10 2007 0 m 8943475 M0012 23 23 2007 2007 n 0 0 nest 10 0.00264005
8L57887 2007 23 n 0 10 2007 0 m 8943475 M0012 23 23 2007 2007 n 0 0 nest 10 0.00647686
8L57888 2007 23 n 0 10 2007 0 f F0045 8L52601 23 23 2007 2007 n 0 0 nest 10 -0.00739694
8L57889 2007 23 n 0 10 2007 0.0091391839332758 f F0045 8L52601 23 23 2007 2007 n 0 0 nest 10 0.0236458
8L57890 2007 23 n 0 10 2007 0.0128997256823397 m F0045 8L52601 23 23 2007 2007 n 0 0 nest 10 0.0100393
8L57891 2007 23 n 0 10 2007 0.00350729059776786 f F0045 8L52601 23 23 2007 2007 n 0 0 nest 10 -4.78031e-05
8L57892 2007 23 n 0 10 2007 0.00485763117299681 m F0045 8L52601 23 23 2007 2007 n 0 0 nest 10 0.00347296
8L19701 2007 27 n 0 NA 2007 0 m 8981820 8943897 27 27 2007 2007 n 0 0 nest NA 0.0210945
8L19702 2007 27 n 0 NA 2007 0.00764066425194639 f 8981820 8943897 27 27 2007 2007 n 0 0 nest NA 0.0472369
8L19703 2007 27 n 0 NA 2007 0 m 8981820 8943897 27 27 2007 2007 n 0 0 nest NA 0.0376026
8L19704 2007 27 n 0 NA 2007 0.00764066425194639 f 8981820 8943897 27 27 2007 2007 n 0 0 nest NA 0.0322696
8L19705 2007 27 n 0 NA 2007 0.0109197116833047 m 8939034 8L30298 27 27 2007 2007 n 0 0 nest NA 0.0347124
8L19706 2007 20 n 0 NA 2007 0.00324105975866388 f 8943459 8939595 20 20 2007 2007 n 0 0 nest NA 0.00747614
8L19707 2007 20 n 0 NA 2007 0.0154160409007405 f 8943459 8939595 20 20 2007 2007 n 0 0 nest NA 0.0411826
8L19708 2007 20 n 0 NA 2007 0.0121749698159965 m 8943459 8939595 20 20 2007 2007 n 0 0 nest NA 0.0344057
8L19709 2007 20 n 0 NA 2007 0.00364767736075151 f 8943459 8939595 20 20 2007 2007 n 0 0 nest NA 0.0274513
8L19710 2007 20 n 0 NA 2007 0.00650063765831028 m 8943459 8939595 20 20 2007 2007 n 0 0 nest NA 0.0344452
8L19711 2007 20 n 0 7 2007 0.0208129180739321 m 8L30922 8L48399 20 20 2007 2007 n 0 0 nest 7 0.0438497
8L19712 2007 20 n 0 7 2007 0.0138960809497598 f 8L30922 8L48399 20 20 2007 2007 n 0 0 nest 7 0.0458925
8L19713 2007 20 n 0 7 2007 0.0107246879098625 f 8L30922 8L48399 20 20 2007 2007 n 0 0 nest 7 0.0361025
8L19714 2007 20 n 0 7 2007 0.0163256383945055 f 8L30922 8L48399 20 20 2007 2007 n 0 0 nest 7 0.0357835
8L19715 2007 20 n 0 8 2007 0.261660765778928 f 8L30920 8887385 20 20 2007 2007 n 0 0 nest 8 0.243735
8L19716 2007 20 n 0 8 2007 0.210566553179344 f 8L30920 8887385 20 20 2007 2007 n 0 0 nest 8 0.221415
8L19717 2007 20 n 0 8 2007 0.0623872205572885 f 8L30920 8887385 20 20 2007 2007 n 0 0 nest 8 0.073739
8L19718 2007 27 n 0 NA 2007 0.0187779612602756 m 8887451 8981270 27 27 2007 2007 n 0 0 nest NA -0.00509567
8L19719 2007 27 n 0 NA 2007 0.0101435580654149 f 8887451 8981270 27 27 2007 2007 n 0 0 nest NA -0.0135071
8L19720 2007 27 n 0 NA 2007 0.0291544628153464 m 8887451 8981270 27 27 2007 2007 n 0 0 nest NA 0.0201438
8L57758 2007 23 j 0 NA 2007 0.0248140823949676 f F0190 8L30500 23 23 2007 2008 n 0 1 capt 6 -0.00116716
8L57840 2007 23 j 0 NA 2007 0.00376104009658881 m 8L52624 8939425 23 23 2007 2007 n 0 0 capt 13 -0.0149271
8L57893 2007 23 n 0 9 2007 0.00319521178637201 m 8L52284 8L30499 23 23 2007 2007 n 0 0 nest 9 -0.00742473
8L57894 2007 23 n 0 9 2007 0.00981239480903096 m 8L52284 8L30499 23 23 2007 2007 n 0 0 nest 9 0.0175097
8L57895 2007 23 n 0 9 2007 0 m 8L52284 8L30499 23 23 2007 2007 n 0 0 nest 9 -6.87799e-06
8L19501 2007 24 n 0 8 2007 0 m F0381 8934473 24 24 2007 2010 n 0 3 nest 8 0.0034603
8L19502 2007 24 n 0 8 2007 0.00740836634885686 m F0381 M0111 24 24 2007 2007 n 0 0 nest 8 0.0356108
8L19503 2007 24 n 0 7 2007 0.0101326283981072 m 8934215 8939495 24 24 2007 2007 n 0 0 nest 7 0.0140321
8L19504 2007 24 n 0 6 2007 0.00299071940995653 f 8L52224 8L52241 24 24 2007 2007 n 0 0 nest 6 0.0085739
8L19721 2007 28 n 0 8 2007 0 f 8L48607 8L52597 28 28 2007 2007 n 0 0 nest 8 0.00880903
8L19722 2007 28 n 0 8 2007 0.00301751691550065 f 8L48607 8L52597 28 28 2007 2008 n 0 1 nest 8 0.0177064
8L19723 2007 28 n 0 8 2007 0 f 8L48607 8L52597 28 28 2007 2008 n 0 1 nest 8 0.0181236
8L19724 2007 28 n 0 6 2007 0.00341380513252646 f F0058 8981850 28 28 2007 2007 n 0 0 nest 6 0.0397512
8L19725 2007 28 n 0 6 2007 0.00607395024226485 f F0058 8981850 28 28 2007 2007 n 0 0 nest 6 0.0234213
8L19726 2007 28 n 0 6 2007 0.00607395024226485 m F0058 8981850 28 28 2007 2007 n 0 0 nest 6 0.028395
8L52959 2007 28 a 1 NA 2006 0.0185486081380151 f 8L30340 8887481 28 28 2006 2008 j 0 2 obs NA 0.0347178
8L57899 2007 24 n 0 10 2007 0.0170168690637183 f F0330 8981929 24 24 2007 2007 n 0 0 nest 10 0.0417674
8L57900 2007 24 n 0 8 2007 0.0115610962739462 f F0381 M0111 24 23 2007 2007 n 0 0 nest 8 0.0327334
8L19505 2007 24 a 1 NA 2006 0 f NA M0087 24 24 2007 2007 a 1 1 capt NA 0.00141887
8L19506 2007 24 pj 0 NA 2007 0.0267702096910472 m 8L19505 8857946 24 24 2007 2008 pj 0 1 capt NA 0.0146573
8L19828 2007 27 n 0 9 2007 0.00681039462328325 f 8L30599 8981806 27 27 2007 2007 n 0 0 nest 6 0.0225105
8L19829 2007 27 n 0 9 2007 0.0119492410393717 f 8L30599 8981806 27 27 2007 2007 n 0 0 nest 6 0.0211296
8L19838 2007 27 n 0 9 2007 0.0337451496061922 f 8L48304 8L48336 27 27 2007 2007 n 0 0 nest 7 -0.0295853
8L19841 2007 27 n 0 5 2007 0.00361322342505193 m F0031 8L48352 27 27 2007 2007 n 0 0 nest 5 -0.000354995
8L19842 2007 27 n 0 5 2007 0.0063088984481005 m F0031 8L48352 27 27 2007 2007 n 0 0 nest 5 0.0170169
8L19843 2007 27 n 0 5 2007 0.00361322342505193 m F0031 8L48352 27 27 2007 2007 n 0 0 nest 5 0.0148681
8L19844 2007 27 n 0 NA 2007 0.033111002380742 m 8L48452 8L52964 27 27 2007 2007 n 0 0 nest NA 0.0604673
8L19845 2007 27 n 0 NA 2007 0.00807730729240994 m 8L52202 8939538 27 27 2007 2007 n 0 0 nest NA -0.00588422
8L19846 2007 27 n 0 NA 2007 0.00295498562720434 f 8939052 8939196 27 27 2007 2007 n 0 0 nest NA -0.0123924
8L19847 2007 27 n 0 NA 2007 0 m 8939052 8939196 27 27 2007 2007 n 0 0 nest NA -0.0432971
8L19848 2007 27 n 0 NA 2007 0.00373383485216068 m 8939052 8939196 27 27 2007 2007 n 0 0 nest NA -0.0319925
8L19849 2007 27 n 0 NA 2007 0 f 8939052 8939196 27 27 2007 2007 n 0 0 nest NA -0.0208852
8L19850 2007 27 n 0 NA 2007 0 m 8L30781 8L52418 26 27 2007 2007 n 0 0 nest 5 0.0290141
8L57783 2007 24 j 0 NA 2007 0.0230007769690957 f F0267 8934395 24 24 2007 2007 n 0 0 capt 10 0.00435375
8L19728 2007 26 j 0 NA 2007 0.00303376984046084 f 8L48476 8939038 26 26 2007 2011 j 0 4 capt NA 0.00971348
8L19729 2007 26 j 0 NA 2007 0.0315265970339261 m 8887206 8981805 26 26 2007 2008 j 0 1 capt NA 0.0520432
8L19730 2007 26 j 0 NA 2007 0.0106089013928813 f 8L48476 8981033 26 26 2007 2008 j 0 1 capt NA 0.0457733
8L48479 2007 26 a 1 NA 2006 0.00758446424243248 m 8887206 8981805 26 26 2006 2010 j 0 4 capt NA 0.047455
8L19711 2007 20 n 0 11 2007 0.0208129180739321 m 8L30922 8L48399 20 20 2007 2007 n 0 0 nest 7 0.0438497
8L19712 2007 20 n 0 11 2007 0.0138960809497598 f 8L30922 8L48399 20 20 2007 2007 n 0 0 nest 7 0.0458925
8L19713 2007 20 n 0 11 2007 0.0107246879098625 f 8L30922 8L48399 20 20 2007 2007 n 0 0 nest 7 0.0361025
8L19714 2007 20 n 0 11 2007 0.0163256383945055 f 8L30922 8L48399 20 20 2007 2007 n 0 0 nest 7 0.0357835
8L19856 2007 30 n 0 9 2007 0.0196164309709395 m F0362 M0332 30 26 2007 2008 n 0 1 nest 9 0.0355284
8L30326 2007 34 a 2 NA 2005 0.0237453534756342 m NA NA 34 34 2005 2007 n 0 2 obs NA 0.031154
8L52203 2007 34 a 2 NA 2005 0.0139033296410312 m NA NA 34 34 2006 2007 a 1 2 capt NA 0.00718344
8L19504 2007 24 n 0 10 2007 0.00299071940995653 f 8L52224 8L52241 24 24 2007 2007 n 0 0 nest 6 0.0085739
8L19507 2007 23 n 0 9 2007 0.0315561581030175 m 8L30947 M0080 23 23 2007 2007 n 0 0 nest 9 0.00963481
8L19508 2007 23 n 0 9 2007 0.0222975406549646 f 8L30947 M0080 23 23 2007 2007 n 0 0 nest 9 0.00774562
8L19509 2007 23 n 0 9 2007 0.02811688061632 m 8L30947 M0080 23 23 2007 2007 n 0 0 nest 9 0.0187164
8L19510 2007 23 n 0 9 2007 0.0691613490720543 m 8L30947 M0080 23 23 2007 2007 n 0 0 nest 9 0.0296017
8L19511 2007 23 n 0 8 2007 0.0444071816408772 m 8L30235 M0468 23 23 2007 2007 n 0 0 nest 8 0.0219191
8L19512 2007 23 n 0 8 2007 0 f 8L30235 8L48404 23 23 2007 2007 n 0 0 nest 8 0.0121256
8L19513 2007 23 n 0 8 2007 0 m 8L30235 8L48404 23 23 2007 2007 n 0 0 nest 8 0.00550889
8L19514 2007 23 n 0 8 2007 0 f 8L30235 M0080 23 23 2007 2007 n 0 0 nest 8 0.00838032
8L19515 2007 23 n 0 8 2007 0 m 8L30235 8L48404 23 23 2007 2007 n 0 0 nest 8 0.0205676
8L19516 2007 23 n 0 9 2007 0.00523088214307557 m 8939874 M0094 23 23 2007 2007 n 0 0 nest 9 -0.0305454
8L19517 2007 23 n 0 9 2007 0 f 8939874 M0094 23 23 2007 2007 n 0 0 nest 9 -0.0215355
8L19518 2007 23 n 0 9 2007 0.00366303552538288 f 8939874 M0094 23 23 2007 2007 n 0 0 nest 9 -0.0310391
8L19519 2007 23 n 0 9 2007 0.0101731191345063 f 8939874 M0094 23 23 2007 2007 n 0 0 nest 9 0.00161816
8L19520 2007 23 n 0 9 2007 0 f 8939874 M0094 23 23 2007 2007 n 0 0 nest 9 -0.0120874
8L19521 2007 23 n 0 11 2007 0 f F0089 M0100 23 23 2007 2007 n 0 0 nest 11 0.0251772
8L19522 2007 23 n 0 11 2007 0 f F0089 M0100 23 23 2007 2007 n 0 0 nest 11 0.0286501
8L19523 2007 23 n 0 11 2007 0 m NA NA 23 23 2007 2007 n 0 0 nest 11 -0.012891
8L19524 2007 23 n 0 11 2007 0.00706475573043023 f F0089 M0100 23 23 2007 2007 n 0 0 nest 11 -0.000411712
8L19858 2007 38 n 0 9 2007 0.0102710444231514 m 8800935 8981038 38 38 2007 2009 n 0 2 nest 9 -0.0654455
8L19859 2007 38 n 0 9 2007 0.0648426014646887 m 8800935 8943801 38 38 2007 2007 n 0 0 nest 9 -0.00435397
8L19860 2007 38 n 0 9 2007 0.0103148763531834 m 8800935 8981038 38 38 2007 2009 n 0 2 nest 9 -0.0197022
8L19861 2007 38 n 0 9 2007 0.0630615753671349 m 8800935 8981038 38 38 2007 2007 n 0 0 nest 9 -0.000647006
8L19525 2007 23 n 0 8 2007 0.00465900570607916 m 8L48542 M0039 23 23 2007 2007 n 0 0 nest 8 -0.0104924
8L19526 2007 23 n 0 8 2007 0 m 8L48542 M0039 23 23 2007 2007 n 0 0 nest 8 -0.0346599
8L19527 2007 23 n 0 8 2007 0 m 8L48542 M0241 23 23 2007 2007 n 0 0 nest 8 -0.0277515
8L19528 2007 23 n 0 8 2007 0 m 8L48542 M0039 23 23 2007 2007 n 0 0 nest 8 -0.035594
8L19529 2007 23 n 0 8 2007 0 f 8904654 M0012 23 23 2007 2007 n 0 0 nest 8 0.0154327
8L19530 2007 23 n 0 8 2007 0.00444786492063816 f 8904654 M0286 23 23 2007 2007 n 0 0 nest 8 0.047255
8L19531 2007 23 n 0 8 2007 0 m 8904654 M0215 23 23 2007 2007 n 0 0 nest 8 -0.0283739
8L19532 2007 23 n 0 9 2007 0.00700153355124711 m 8943470 8981940 23 23 2007 2007 n 0 0 nest 9 0.0433749
8L19533 2007 23 n 0 9 2007 0.00562225484133294 f 8943470 M0012 23 23 2007 2007 n 0 0 nest 9 0.0439558
8L19534 2007 23 n 0 9 2007 0.00350900083586471 m 8943470 8981940 23 23 2007 2007 n 0 0 nest 9 0.0378048
8L19535 2007 23 n 0 9 2007 0.0340323789978231 m 8943470 8981940 23 23 2007 2007 n 0 0 nest 9 0.0630256
8L19536 2007 23 n 0 8 2007 0.00307241442580172 m 8L48428 8L52237 23 23 2007 2007 n 0 0 nest 8 0.00145932
8L19537 2007 23 n 0 8 2007 0 f 8L48428 8L52237 23 23 2007 2007 n 0 0 nest 8 -0.0134933
8L19538 2007 23 n 0 8 2007 0.00307241442580172 m 8L48428 8L52237 23 23 2007 2007 n 0 0 nest 8 0.0155435
8L19841 2007 27 n 0 11 2007 0.00361322342505193 m F0031 8L48352 27 27 2007 2007 n 0 0 nest 5 -0.000354995
8L19842 2007 27 n 0 11 2007 0.0063088984481005 m F0031 8L48352 27 27 2007 2007 n 0 0 nest 5 0.0170169
8L19843 2007 27 n 0 11 2007 0.00361322342505193 m F0031 8L48352 27 27 2007 2007 n 0 0 nest 5 0.0148681
8L19539 2007 24 n 0 10 2007 0.0195160819011505 m 8981955 8934588 24 24 2007 2009 n 0 2 nest 10 0.0244758
8L19540 2007 24 n 0 10 2007 0.003636566476162 m 8981955 8934588 24 24 2007 2008 n 0 1 nest 10 0.0229579
8L19541 2007 24 n 0 10 2007 0.00365826724565588 f 8981955 8934588 24 24 2007 2007 n 0 0 nest 10 0.0216086
8L19542 2007 24 n 0 9 2007 0.0225257611692139 f 8981956 8939743 24 24 2007 2007 n 0 0 nest 9 -0.00920156
8L19543 2007 24 n 0 9 2007 0.0595120951209512 f 8981956 8939462 24 24 2007 2007 n 0 0 nest 9 0.0191067
8L19544 2007 24 n 0 9 2007 0.026317166486582 f 8981956 M0255 24 24 2007 2007 n 0 0 nest 9 -0.00630731
8L19545 2007 24 n 0 9 2007 0.00668013337591939 f 8981956 M0255 24 24 2007 2007 n 0 0 nest 9 -0.0200773
8L19546 2007 24 n 0 9 2007 0.00434049368117991 m 8981956 8939462 24 24 2007 2007 n 0 0 nest 9 -0.0155662
8L19724 2007 28 n 0 13 2007 0.00341380513252646 f F0058 8981850 28 28 2007 2007 n 0 0 nest 6 0.0397512
8L19725 2007 28 n 0 13 2007 0.00607395024226485 f F0058 8981850 28 28 2007 2007 n 0 0 nest 6 0.0234213
8L19726 2007 28 n 0 13 2007 0.00607395024226485 m F0058 8981850 28 28 2007 2007 n 0 0 nest 6 0.028395
8L19862 2007 28 a 1 NA 2006 0.00649437433600855 m F0327 M0297 28 28 2007 2010 a 1 4 capt NA 0.0225914
8L19865 2007 28 a 1 NA 2006 0 f 8939617 M0469 28 28 2007 2007 a 1 1 capt NA 0.00987927
8L19846 2007 27 n 0 10 2007 0.00295498562720434 f 8939052 8939196 27 27 2007 2007 n 0 0 nest NA -0.0123924
8L19847 2007 27 n 0 10 2007 0 m 8939052 8939196 27 27 2007 2007 n 0 0 nest NA -0.0432971
8L19848 2007 27 n 0 10 2007 0.00373383485216068 m 8939052 8939196 27 27 2007 2007 n 0 0 nest NA -0.0319925
8L19866 2007 27 n 0 NA 2007 0.00357389927490435 f F0255 8L52308 27 27 2007 2007 n 0 0 nest NA -0.00996081
8L19867 2007 27 n 0 NA 2007 0.00704364391710215 f F0255 8L52308 27 27 2007 2007 n 0 0 nest NA -0.00847849
8L19868 2007 27 n 0 NA 2007 0.00595023546920552 f F0255 8939538 27 27 2007 2007 n 0 0 nest NA 0.00602138
8L19869 2007 27 n 0 NA 2007 0.00860833055844371 m F0255 8L52308 27 27 2007 2007 n 0 0 nest NA -0.00355504
8L19870 2007 27 n 0 6 2007 0.0208972973707638 f F0003 8L48417 27 27 2007 2007 n 0 0 nest 6 0.0308058
8L19871 2007 27 n 0 6 2007 0.00567423022296521 f F0003 8L48417 27 27 2007 2007 n 0 0 nest 6 0.0267234
8L19872 2007 27 n 0 6 2007 0.023376010003194 f F0003 8L48417 27 27 2007 2007 n 0 0 nest 6 0.0375653
8L48581 2007 27 a 1 NA 2006 0.0259219995514872 m F0018 8857767 27 27 2006 2007 n 0 1 obs 6 -0.00828008
8L19547 2007 35 n 0 12 2007 0.0109216824212441 f F0036 M0157 35 35 2007 2007 n 0 0 nest 12 0.0180371
8L19548 2007 35 n 0 12 2007 0.0558035967100003 f F0036 8857609 35 35 2007 2007 n 0 0 nest 12 0.0615661
8L19549 2007 35 n 0 11 2007 0.0247295898373348 m F0023 M0135 35 34 2007 2008 n 0 1 nest 11 0.0542674
8L19550 2007 35 n 0 11 2007 0.0256526653664327 f F0023 M0135 35 35 2007 2007 n 0 0 nest 11 0.0559575
8L19551 2007 35 n 0 11 2007 0.040773435358663 m F0023 M0135 35 35 2007 2007 n 0 0 nest 11 0.0786041
8L19552 2007 35 n 0 11 2007 0.0401588822518059 f F0023 M0135 35 35 2007 2007 n 0 0 nest 11 0.0767705
8L19553 2007 35 n 0 11 2007 0.0311574800830881 f F0023 M0135 35 35 2007 2007 n 0 0 nest 11 0.0559876
8L19875 2007 22 n 0 7 2007 0.0567358463639885 m 8L52623 M0017 22 22 2007 2007 n 0 0 nest 7 0.08569
8L19555 2007 34 n 0 12 2007 0.00456255280784852 m F0275 M0253 34 34 2007 2008 n 0 1 nest 12 -0.000974143
8L19556 2007 34 n 0 12 2007 0.00301281659225432 m F0275 M0253 34 34 2007 2009 n 0 2 nest 12 -0.00887526
8L19557 2007 34 n 0 12 2007 0 f F0275 M0253 34 34 2007 2007 n 0 0 nest 12 0.00167284
8L19558 2007 34 n 0 12 2007 0.0033373880700133 m F0275 8L52203 34 34 2007 2007 n 0 0 nest 12 0.0120345
8L19559 2007 34 a 1 NA 2006 0.00931016243864096 m F0542 8934413 34 34 2007 2007 a 1 1 capt NA 0.00815087
8L19876 2007 27 n 0 6 2007 0 m 8943735 8981708 27 27 2007 2007 n 0 0 nest 6 0.0319517
8L19877 2007 27 n 0 6 2007 0.00394215544365388 m 8943735 8981708 27 27 2007 2010 n 0 3 nest 6 0.00588211
8L19878 2007 27 n 0 6 2007 0.00656378055493262 f 8943735 8981708 27 27 2007 2007 n 0 0 nest 6 0.0298663
8L19879 2007 27 n 0 6 2007 0.00824442360445704 m 8943735 8981708 27 23 2007 2007 n 0 0 nest 6 0.023037
8L48550 2007 34 a 1 NA 2006 0.0383788755014622 m 8934577 M0126 34 34 2006 2008 n 0 2 obs 11 0.0631305
8L19560 2007 23 n 0 11 2007 0.00617949798282513 f 8L52272 M0140 23 23 2007 2007 n 0 0 nest 11 -0.0028225
8L19561 2007 23 n 0 11 2007 0.0597696501826897 u 8L52272 NA 23 23 2007 2007 n 0 0 nest 11 0.0379718
8L19562 2007 23 n 0 11 2007 0.00383626792069026 f F0075 8L30807 23 23 2007 2007 n 0 0 nest 11 -0.00280947
8L19563 2007 23 n 0 11 2007 0 m F0075 8L30807 23 23 2007 2007 n 0 0 nest 11 -0.0172312
8L19564 2007 23 n 0 11 2007 0.00363969247427281 f F0075 8L30807 23 24 2007 2008 n 0 1 nest 11 -0.000703015
8L19565 2007 23 n 0 11 2007 0 m F0075 8L30807 23 23 2007 2007 n 0 0 nest 11 -0.0098818
8L19566 2007 23 n 0 11 2007 0.00363969247427281 f F0075 8L30807 23 23 2007 2007 n 0 0 nest 11 -0.0192434
8L19880 2007 26 n 0 10 2007 0.0145830077085301 m 8L48323 8L48479 26 26 2007 2007 n 0 0 nest 10 0.0501384
8L19881 2007 26 n 0 10 2007 0.00339665744723746 f 8L48323 8L48479 26 26 2007 2007 n 0 0 nest 10 0.0288677
8L57836 2007 23 pj 0 NA 2007 0.00796016164581535 m 8L52624 8939425 23 23 2007 2007 n 0 0 capt 13 -0.0100859
8L57887 2007 23 pj 0 NA 2007 0 m 8943475 M0012 23 23 2007 2007 n 0 0 capt 10 0.00647686
8939535 2007 27 a 3 NA 2004 0.0140623478057985 m 8857754 8939607 27 27 2004 2007 n 0 3 capt NA 0.0450698
8943485 2007 27 a 4 NA 2003 0 m NA NA 27 27 2004 2008 a 1 5 capt NA -0.057709
8943880 2007 27 a 3 NA 2004 0 f 8800038 8857207 27 27 2004 2007 n 0 3 capt 12 0.0259604
8981272 2007 27 a 2 NA 2005 0.0115709499636433 m 8857205 8887344 27 27 2005 2011 j 0 6 capt NA 0.0353059
8L19568 2007 24 n 0 8 2007 0 f F0241 8L52283 24 24 2007 2008 n 0 1 nest 8 0.0575544
8L19569 2007 24 n 0 8 2007 0.00615076371758193 m F0241 M0383 24 24 2007 2009 n 0 2 nest 8 0.00505153
8L19570 2007 24 n 0 8 2007 0.0479837312185276 m F0241 8L52283 24 24 2007 2007 n 0 0 nest 8 0.0828501
8L19571 2007 24 n 0 8 2007 0.0114334513510881 f F0267 M0245 24 24 2007 2007 n 0 0 nest 8 0.0476193
